model,well_id,rmse,mae,n_rows,fold
Linear Regression,ed6436d6,143.48672474545188,142.96457180717107,5027,1
Linear Regression,ed6e6e54,93.14684254531193,92.45643226699711,7385,3
Linear Regression,edf885a3,17.012957384937064,14.720435179259837,4863,4
Linear Regression,ee0300f7,40.60387708856194,38.2692184007715,6161,5
Linear Regression,ee288beb,65.19984257101876,61.43014904166234,6190,3
Linear Regression,ee4aecac,11.786151310982131,10.699726261194005,6596,3
Linear Regression,eeda36f5,53.72788892088927,50.729983769311644,6198,2
Linear Regression,eeed308d,36.18320392721447,34.831787236371476,5503,1
Linear Regression,ef04658e,62.05498231466829,61.32370510204926,5664,4
Linear Regression,ef8e3ed0,21.776986368508965,19.917451616833187,6637,4
Linear Regression,efde6ac3,103.10427531444024,101.53723573255577,6220,4
Linear Regression,efe96181,78.91516145637321,74.77468410779396,5464,3
Linear Regression,f0188a48,32.462586729266405,24.91770481616981,6139,1
Linear Regression,f021b650,95.32317301357979,91.74418032303521,5610,5
Linear Regression,f03f10fe,15.464266765569572,13.01873959534688,5823,5
Linear Regression,f053a1b9,45.64141336977256,44.86581301500943,5952,4
Linear Regression,f074d277,144.06000188422794,141.28998573532104,3868,3
Linear Regression,f07d7037,14.082867241685328,12.056177384867453,7688,1
Linear Regression,f08774c3,46.492818193444954,41.15206688533825,5645,3
Linear Regression,f140c2fa,76.9249209497828,74.63891431423693,6024,1
Linear Regression,f16e25e3,18.590673119234232,16.709104832609867,6585,3
Linear Regression,f2d4c8c9,35.456835055474684,29.664425763322505,7908,2
Linear Regression,f321a31c,49.74331227958475,45.84907059536225,6555,3
Linear Regression,f40cd091,156.6400909575978,156.05841684352515,6776,4
Linear Regression,f439a621,16.062954115686818,12.013532089162764,4695,1
Linear Regression,f49fdea3,248.4909654378504,247.27468368292875,7027,2
Linear Regression,f4d12d23,96.44674592913479,94.51472053911952,5448,5
Linear Regression,f56d3ace,182.36688063496993,181.99260399877738,7383,4
Linear Regression,f5859199,198.67147588200595,197.0828657699144,7438,4
Linear Regression,f5d8aab6,116.06836992211294,115.41239033427757,6576,5
Linear Regression,f631da6e,116.96358048228079,116.87222881443984,5604,3
Linear Regression,f6824bb0,5.392038502957701,3.3851984115512614,6864,2
Linear Regression,f6bc699b,44.28492276298534,40.41854168245493,5501,3
Linear Regression,f6d009f4,35.675326121489995,28.208220642554558,8003,2
Linear Regression,f72b268f,16.607726579139058,10.456495284563575,7918,5
Linear Regression,f8662c22,21.445620720950956,19.958904483994004,6957,2
Linear Regression,f88ddb26,28.277883089743938,25.781994468076007,6585,4
Linear Regression,f8afa78a,37.19497879867336,36.041173277468246,7367,1
Linear Regression,f8f59188,8.765273972757143,7.985965601455051,6740,5
Linear Regression,f9fc81aa,7.848482897902266,5.784928493181364,7113,1
Linear Regression,fa16d114,36.87161937277746,36.278769382702855,6928,5
Linear Regression,fa31da94,279.59869498193996,279.0856035984565,6681,5
Linear Regression,fa667be2,37.03570103233289,30.438814136431173,8798,1
Linear Regression,fae0c593,81.5136511728049,80.50910039094397,6147,4
Linear Regression,fb03ae90,59.47633983139345,47.66684198967298,8129,2
Linear Regression,fb0904bd,18.64350891410123,16.440124062143315,5087,4
Linear Regression,fb3848a1,123.13144766606251,122.82440038824815,7859,3
Linear Regression,fb73b13a,70.21775276908546,64.08170614343794,7465,1
Linear Regression,fba7683c,91.86511769830258,89.5378839434824,2058,3
Linear Regression,fbd68d27,19.300361871673797,18.41378648806474,8552,1
Linear Regression,fc03f21f,171.11360759114268,170.61379228056276,6202,3
Linear Regression,fc0d20b2,20.104378462445197,19.10583146578159,5308,4
Linear Regression,fcfcc902,84.88841590051987,81.40192365895372,4665,3
Linear Regression,fd3b4faa,9.855117172069418,8.171880232186238,6956,1
Linear Regression,fd710aea,65.34780869791,64.81293739705394,5960,4
Linear Regression,fd8f77fa,78.81152977745995,78.08213834548879,6756,3
Linear Regression,fde20ecf,35.8548902718356,32.126337063862614,6386,2
Linear Regression,fdfd57da,17.178492020946365,11.562344603265535,7364,5
Linear Regression,febb4411,22.816399145637153,18.025545853078416,6275,3
Linear Regression,fef8af96,12.927293781484346,10.728598469406418,5068,3
Linear Regression,ff0aea78,207.72269487643652,207.4046388978933,4976,3
Linear Regression,ff8bb73a,63.515652421686674,60.02917436524548,7670,1
Linear Regression,ffefef30,24.88199088746777,23.851731175474022,6421,2
Random Forest,000d7d20,12.729587496178686,11.152593905505777,5278,4
Random Forest,00bbac68,53.529676909113086,41.76522328457884,7559,2
Random Forest,00e12e8b,12.758036368254386,8.194204292465992,6384,3
Random Forest,015fe0d2,44.892984712351584,30.690350141823355,5950,1
Random Forest,01869cd4,9.320934649681531,6.333908191017924,6850,4
Random Forest,01982c1d,191.3071567677979,154.9960348321517,5587,2
Random Forest,028d7b28,101.75619548460902,83.33045876640634,7761,1
Random Forest,02e7fe5a,17.39599443517837,15.17307759855893,6888,1
Random Forest,0390d174,53.42335910087768,32.319825119897814,6101,3
Random Forest,03a935ae,34.94162142003693,31.828393232690768,4430,2
Random Forest,044af7d1,85.49670315540534,75.6428671299265,6067,4
Random Forest,0498acab,18.178521878724407,15.346037914518314,6432,4
Random Forest,052d64df,7.980148881660496,6.157908553530384,4590,3
Random Forest,05948241,21.137071918795986,14.583243133089017,5428,5
Random Forest,059c8f24,635.6091660760925,567.5558996652292,7998,4
Random Forest,05a0ee4d,173.26374388292416,152.68420185795114,6098,5
Random Forest,060ab2b8,25.065107567915337,13.82918984883675,7818,2
Random Forest,06df5958,106.51901828886582,90.72248470551665,5039,4
Random Forest,071d7b45,176.59218776503377,145.69270336982214,4720,2
Random Forest,0849b4e2,173.462564568307,160.4266947317048,7436,2
Random Forest,084d66f9,18.46489148789061,13.322670777105106,5632,1
Random Forest,08fecf00,158.60705717338732,143.9508816196568,7405,5
Random Forest,09053135,35.500275946011094,31.88759351287397,7715,4
Random Forest,09441b8d,6.031417656462483,4.234482044425293,7395,1
Random Forest,0955cd6c,38.298022722111796,35.83398988688162,7125,4
Random Forest,09ec2ca9,14.189886842692012,10.31447059672987,7824,1
Random Forest,0a57a29c,14.797952178119296,7.946020356222045,7194,4
Random Forest,0bbf5e67,27.20296645143282,16.313832189301102,6031,3
Random Forest,0be01c24,22.51505112119794,17.329345965550164,6385,4
Random Forest,0c1b160c,10.631937341393249,6.819052328819958,6714,5
Random Forest,0d99f8e4,116.30405248804608,51.51679795725207,7522,4
Random Forest,0dc5e64d,206.1399883240946,182.3688394766842,6191,1
Random Forest,0dc835f3,170.98756674927995,156.07274788740733,5279,2
Random Forest,0dd99dc5,31.947876734722296,22.341029694432756,9182,2
Random Forest,0e5e560d,216.51780780449104,169.1201480145859,4896,2
Random Forest,109d9d70,155.84440595428816,88.84858027135142,5851,4
Random Forest,10a1281a,63.12959467555906,55.861922613298354,7353,5
Random Forest,10b89021,71.14035703569812,58.28851203632962,7166,3
Random Forest,10be2420,10.592766006108851,7.49019666526258,5203,2
Random Forest,113011eb,37.64604962368182,14.98647728799623,4561,2
Random Forest,1131525f,77.17048275116179,65.45177652727662,5548,5
Random Forest,11d0f5ac,19.540654365543553,15.27491686122967,6378,3
Random Forest,12203f2a,45.47148762034651,33.00350856047738,4991,1
Random Forest,122bd617,21.424304019643237,14.598362521406195,6408,3
Random Forest,125be846,20.867348345431775,14.187902248454916,8033,1
Random Forest,1285a37b,91.45167198408436,54.33573359465557,7403,5
Random Forest,1295a25b,36.83755546468256,30.601943296821982,7037,1
Random Forest,12f0cd90,25.642598296810668,23.297976090325367,7431,5
Random Forest,137d1e44,18.83620784453021,14.14983243949963,6313,5
Random Forest,13ce113d,185.0464614738036,164.86551637502035,4875,1
Random Forest,13f598d9,33.91673481729039,14.620722177174777,8934,2
Random Forest,14a53cb3,14.002123113320506,11.07905420779201,8780,3
Random Forest,14ab73fb,49.68638865919693,45.853598634643156,5279,3
Random Forest,14ad5efb,25.93647630533129,23.551388210203907,7352,2
Random Forest,14fee784,21.450104966260344,17.512164942802837,6406,1
Random Forest,153552f5,11.305306130349745,8.317907478835574,6498,5
Random Forest,1550491d,177.6859422429365,114.40761016600145,5929,4
Random Forest,155887bb,51.21621845045246,45.31807077476828,7062,4
Random Forest,1590af81,21.06139925840396,17.606806521559662,5231,1
Random Forest,15e154a1,3.093236886922467,1.3331750547672974,7699,4
Random Forest,1619e2ca,339.1835328302476,288.79567723741195,6002,4
Random Forest,16e4a047,15.5207888578914,11.89784856723429,5684,5
Random Forest,173ed841,47.47741044067363,42.76245528420012,6530,3
Random Forest,1770d7c6,13.703719272600132,11.201440624730514,9121,2
Random Forest,177622d7,32.190356186083335,26.4620155786029,4699,5
Random Forest,18d24f7b,15.070094262299333,11.052389278671098,6260,5
Random Forest,19137a89,99.2419207851575,72.39036760423107,7958,3
Random Forest,1944513c,36.44087661967167,31.51910862635318,6599,2
Random Forest,197f8a5a,28.898704926649195,21.9229728793003,8248,4
Random Forest,19871e7f,52.91753343541668,36.884602233521456,7152,2
Random Forest,198a5607,25.905472285308388,17.92742581277967,8094,4
Random Forest,19fb4f7b,105.24588268702591,66.50787949145759,7923,5
Random Forest,1a518997,11.413211801554883,8.141507292193287,6544,4
Random Forest,1a68190b,12.330432737595395,9.381243193903732,6502,1
Random Forest,1a730ac2,12.331292497484798,9.81995467745816,6049,2
Random Forest,1aaf1da0,35.839008747592516,18.90129214238044,6321,3
Random Forest,1b08ed48,8.928033628584705,7.430633407654612,7175,5
Random Forest,1b1c5372,13.348726536608199,10.922807267567494,5792,5
Random Forest,1b1eba53,38.40347705971387,27.914428646706618,6710,2
Random Forest,1b6ba517,38.49306064960771,18.53541707076627,8611,3
Random Forest,1b82b665,50.948573823713495,32.66961058473007,5364,1
Random Forest,1bcb2fcf,109.28859155774398,80.43902490860766,6202,4
Random Forest,1beca81d,77.82012363038311,60.510148577594244,6650,1
Random Forest,1d3fbf02,19.370456683393737,13.808580349448988,4252,3
Random Forest,1d78281a,11.623295432792288,9.691026806056989,6810,1
Random Forest,1e30dedf,103.25108520648571,85.2642722434599,5474,1
Random Forest,1e5e3573,39.31059387742804,36.50658883554268,7126,1
Random Forest,1f9afacb,18.6589261850623,14.642006614676554,7054,5
Random Forest,1fdbba44,31.020515852531194,23.92316000601871,6333,4
Random Forest,1fee2b62,334.9517881595671,309.7269347668229,6323,2
Random Forest,20096916,33.38522150255258,28.105544844805973,6880,1
Random Forest,200d233d,19.576854651380387,17.830406289153753,5896,3
Random Forest,201661b5,207.003495051107,166.98844331685265,8136,1
Random Forest,203721ab,26.631625171731585,17.579610203970166,7235,2
Random Forest,20402d71,7.024509528526725,4.434883287573345,7930,4
Random Forest,2043abc5,30.830171843824726,24.346254047074872,8513,5
Random Forest,204cc64b,68.19210819536148,62.8716308593876,6454,2
Random Forest,206b6193,132.78720954070215,98.20121369241109,8568,2
Random Forest,2075c696,241.14176185334102,207.52363576734172,5580,3
Random Forest,22c5f93f,12.426243138461638,9.06502303824323,6919,1
Random Forest,230eaaa3,52.74125113312364,33.83916315100041,6451,4
Random Forest,2364716c,9.26555583741078,6.6311290458718934,6093,4
Random Forest,23b9beb0,36.74156509470729,30.762692147164486,8790,4
Random Forest,24d8997e,5.2473320828769845,4.033214559446316,5188,1
Random Forest,25050f63,19.551493841276468,16.09231544310292,7155,5
Random Forest,25939962,89.24319345877592,62.655043062859164,6071,5
Random Forest,25fd32b3,49.87076953973195,27.694456910553093,4546,1
Random Forest,261785ee,82.55391325913467,73.44121185816586,5512,1
Random Forest,264feceb,5.701885949292627,4.353468027264661,7408,2
Random Forest,26623a50,38.883090890898366,26.909885756069972,7479,2
Random Forest,26d3a96a,42.78808520496052,30.76976034493729,6465,5
Random Forest,272abef3,299.1537487299335,253.82648313438682,5682,4
Random Forest,27300fd5,86.43036443354121,70.05848160339364,7386,3
Random Forest,276b012a,52.080620659951,34.77524933858319,6291,4
Random Forest,27c3155b,18.9452977335261,12.449268317704398,6941,4
Random Forest,27ebb9b9,82.1552366203054,78.0254116613481,7651,1
Random Forest,283269ac,14.442468134832328,11.838501797035674,4567,5
Random Forest,28473855,162.16799977672775,132.32711191897712,6620,5
Random Forest,28f4eda9,28.417134248447155,20.956882669604393,6824,4
Random Forest,29b24409,7.354854421192531,6.335836977169523,7417,4
Random Forest,29de15c8,97.07262013387744,78.24577126679696,5164,5
Random Forest,2ab29395,20.280671822947944,17.627260243854746,3325,4
Random Forest,2ac7cb6b,28.606034291878252,15.57898120200632,6451,5
Random Forest,2acc78d4,54.340316200667985,37.13584132182686,6109,3
Random Forest,2b034622,9.914081682381688,6.699297357981232,6761,1
Random Forest,2b06ad65,13.76414160689454,4.7577118271136944,5706,1
Random Forest,2b547943,32.47066120086131,27.88999880454159,5131,2
Random Forest,2be5c96a,75.48738531387126,45.74187195061917,5753,5
Random Forest,2bff06cf,38.56394371740786,30.80877816200142,9174,5
Random Forest,2c0c4a4e,25.052939837108678,14.367268548601238,6719,1
Random Forest,2cee0cba,159.1073995247952,138.45463858211957,7335,3
Random Forest,2d0c268a,102.58278751742063,89.1437285092458,6289,4
Random Forest,2d179ded,16.33636690642595,8.500021433298574,9225,3
Random Forest,2d196986,9.130909724434854,5.581585425042777,8316,3
Random Forest,2d2d0c6b,127.310266521707,115.01658362152048,6967,5
Random Forest,2d35f86d,13.944698946462422,12.076394448447104,6628,3
Random Forest,2d9f6cb9,7.775342254913567,6.170061034668596,8627,2
Random Forest,2ddad940,38.74993483150526,30.11655634110546,6812,3
Random Forest,2e29e833,18.08485278004361,15.347237638002365,7254,1
Random Forest,2e43c2ea,8.555880746796019,6.49623088688409,7349,4
Random Forest,2e63d9de,100.98749196412501,76.05061061658232,6505,1
Random Forest,2ee0235b,24.832309443402803,18.62500698074506,7256,4
Random Forest,2f19d536,210.36492238749884,183.07605106085376,4744,3
Random Forest,2f8e53c3,4.512201450955015,3.1783740753361447,4133,4
Random Forest,2fa01aa6,27.921786391370727,22.978489202544953,3860,2
Random Forest,2fd68f7b,94.92075599658418,47.733409307348445,6381,2
Random Forest,2fe023be,49.06312529447889,34.75326951683494,6060,3
Random Forest,30d75030,81.34685306317674,54.3167086933004,5009,3
Random Forest,310c71a5,14.640869873595022,11.077612527137612,6988,4
Random Forest,32fe84c9,169.73367490470127,133.06900306593838,8163,5
Random Forest,33c40295,39.42392473700563,31.96182954463219,5989,2
Random Forest,3407f5bf,10.348760174657016,7.985849220622852,5309,5
Random Forest,3417285d,37.52759721041374,27.62013091647832,7458,1
Random Forest,347242c8,326.4163664008995,231.91611864727147,5437,3
Random Forest,353e5502,129.97403791263085,113.30943987329206,7901,3
Random Forest,357c12f9,51.35452136091394,40.72194247678253,5770,1
Random Forest,3584a6eb,14.373901788231679,7.167643070127574,6150,4
Random Forest,35b30c7f,105.46178079569377,74.40503201098554,11270,3
Random Forest,35b3ef6a,26.129239598576333,20.913408917840236,5736,4
Random Forest,367456ce,27.875642965665634,21.456583060208413,7312,5
Random Forest,368131f9,18.71374230157375,13.326893379662916,6568,1
Random Forest,368fe682,38.11222270358857,28.012762153936734,6416,5
Random Forest,3690a146,9.875564359518972,6.608724660294452,5761,4
Random Forest,37344c2a,144.49716066617043,126.17452003895146,6943,3
Random Forest,373ef48b,7.251993648948171,5.220389954123771,4992,5
Random Forest,374be387,31.710610118909525,27.082681162877577,11802,2
Random Forest,37d36812,32.185021216853386,24.737953406598113,6017,5
Random Forest,38991fd4,6.996680681149734,5.292766362623609,6545,5
Random Forest,389ae58f,112.0597890025379,81.30088575868074,8201,4
Random Forest,3932faa6,14.518413624746072,11.588084916099454,7388,4
Random Forest,398dce4b,4.85399159352677,3.3808315974497485,5005,2
Random Forest,39b51819,141.42499581454052,111.30335684446472,6382,5
Random Forest,3a0af893,116.23712479108357,90.62167187549879,4580,1
Random Forest,3a223519,45.48487522188871,33.9468332349808,6581,2
Random Forest,3a7dd95d,543.5747229036031,481.8242346908219,4320,4
Random Forest,3a824aa7,24.792451037563207,12.75160119968175,5678,5
Random Forest,3a86fe8d,50.16681883185263,45.46337377645962,6572,2
Random Forest,3aaa2b30,24.72148906901252,20.09462874019503,6396,4
Random Forest,3ac16ad0,8.827008171573762,6.865376048281956,7412,1
Random Forest,3b21ea64,77.88285270612845,60.96214858582338,9103,1
Random Forest,3bbe1f5d,17.303236095788996,11.235523542558644,8184,3
Random Forest,3bfee975,49.978323073170614,42.73762112445123,5088,5
Random Forest,3c3dbcbc,14.56143119629899,10.9182690249489,6911,5
Random Forest,3d96d897,13.302445583898827,10.642701411661164,7147,2
Random Forest,3df4b19e,11.284394775007643,9.210883343319919,6658,4
Random Forest,3e011332,22.69791504874269,18.873861128047004,4842,4
Random Forest,3e678ea7,24.690244089143373,19.461255143901724,8737,4
Random Forest,3ef6372a,39.85762156286787,27.411923593827282,6666,3
Random Forest,3ef98781,13.36329771022866,9.773525208880066,5343,3
Random Forest,3f603129,33.96279119481608,29.395320360865917,6599,1
Random Forest,404c4384,4.9611222449822305,3.7069433417062703,2612,4
Random Forest,4121c517,42.6425833697434,27.80187890137482,5471,2
Random Forest,41fb0192,23.311851364851155,21.46544750986199,4381,2
Random Forest,42669188,35.85913320395275,25.849459150306167,6080,4
Random Forest,42c538a1,366.1706482285964,349.072280290416,4762,1
Random Forest,43b06c70,12.934801937562026,9.332997105332561,6590,1
Random Forest,43c7f85a,6.647417899564146,4.883556168506995,7484,4
Random Forest,43e16325,176.57080010181815,151.29928256132285,5845,5
Random Forest,44441e54,16.642351914471806,11.679713750103025,5568,4
Random Forest,445af6c2,15.444725390768964,11.628571819818255,7998,5
Random Forest,4463446c,191.68833200332264,159.12914318856556,4729,4
Random Forest,44a94013,19.758045230509303,15.43473833742845,6492,2
Random Forest,45fb3e21,31.638207047275806,24.215705581079064,5626,1
Random Forest,460f859e,20.184627283807764,16.395587919109854,4982,3
Random Forest,4630ab92,81.8729513214338,65.45657633247576,5307,5
Random Forest,463c38f2,24.163981853452402,20.61221377581254,6048,3
Random Forest,4654e7de,22.992020148556946,18.19370323273849,7010,5
Random Forest,466fc788,23.446740922052253,20.23580185045498,7767,2
