well_id,n_typewell_rows,n_horizontal_rows,n_known_rows,n_prediction_rows,prediction_fraction,prediction_md_start,prediction_md_end,prediction_md_horizon,known_tvt_min,known_tvt_max,known_tvt_range,last_known_tvt,prediction_tvt_min,prediction_tvt_max,prediction_tvt_range,prediction_tvt_std,prediction_tvt_change,prediction_gr_mean,prediction_gr_std,prediction_gr_range,prediction_gr_missing_fraction,typewell_tvt_min,typewell_tvt_max,typewell_tvt_range,typewell_gr_mean,typewell_gr_std,gr_mean_difference,formation_marker_count,formation_marker_coverage,Bias_Formation_Marker_Baseline,Bias_Last_Known_TVT,Bias_Linear_Extrapolation_10,Bias_Linear_Extrapolation_100,Bias_Linear_Extrapolation_50,Bias_Z_to_TVT_Linear_Model,MAE_Formation_Marker_Baseline,MAE_Last_Known_TVT,MAE_Linear_Extrapolation_10,MAE_Linear_Extrapolation_100,MAE_Linear_Extrapolation_50,MAE_Z_to_TVT_Linear_Model,RMSE_Formation_Marker_Baseline,RMSE_Last_Known_TVT,RMSE_Linear_Extrapolation_10,RMSE_Linear_Extrapolation_100,RMSE_Linear_Extrapolation_50,RMSE_Z_to_TVT_Linear_Model,best_baseline_rmse,best_baseline_model,difficulty_group
543198e8_,2011,8311,1808,6503,0.782456984719047,11888.0,18390.0,6502.0,10152.62,10978.35,825.7299999999996,10978.35,10930.34,11020.64,90.29999999999927,19.33307783845792,-48.01000000000022,77.00401553471697,13.128327379460462,87.55422030892224,0.2755651237890204,10140.46,11145.28,1004.8200000000015,80.15064147190452,25.566816193746664,3.146625937187551,39018,1.0,2187.5754956525516,-6.8668045517451315,66.25392272099683,49.98084837356291,52.63425475207345,-200.580566972575,2187.5754956525516,15.780502844840782,66.25896623005325,50.01914615866004,52.64801031850415,200.580566972575,2439.618579948111,20.51495618405221,85.46405544613009,67.37121645026606,70.29639720483836,222.1299732683377,20.51495618405221,RMSE_Last_Known_TVT,Difficult
54753541_,1251,5679,1653,4026,0.7089276281035394,12122.0,16147.0,4025.0,10269.13,10777.98,508.85000000000036,10775.6,10755.93,10826.28,70.35000000000036,16.224767924794257,50.68000000000029,83.57985647436229,16.18019891288259,100.06902280119567,0.2985593641331346,10256.65,10881.6,624.9500000000007,73.71116706634692,24.636274606296837,9.86868940801537,24156,1.0,492.4872890990747,-0.028790362642593006,-24.190790362715084,-24.05873182675309,-25.682665752787184,69.84485884176729,492.4872890990747,11.417409339294709,25.364761549983616,25.258759595885955,26.57840718068685,69.84485884176729,525.5795772934315,16.22277834812335,37.08442803213551,36.94517665444224,38.66449439281915,73.94609768518755,16.22277834812335,RMSE_Last_Known_TVT,Difficult
54a7e3c2_,1609,7893,1738,6155,0.7798048904092234,12218.0,18372.0,6154.0,10519.92,11159.12,639.2000000000007,11158.45,11157.820000000002,11176.88,19.05999999999767,5.309506812538198,4.769999999998618,114.74711552159734,14.942478527305846,94.86245958917112,0.3445978878960195,10507.54,11311.5,803.9599999999991,109.22770043505282,46.70866638515658,5.519415086544512,36930,1.0,616.6329438942316,-9.677082047115574,-42.13599113758967,-26.463217780705858,-48.56999537235627,-129.23484609693207,616.7470376739498,9.716913078797182,42.13599113758967,26.464347436300176,48.56999537235627,129.23484609693207,718.1935400778535,11.037762426443331,45.83396244029301,28.186510724656788,53.166117341924824,143.5722558343611,11.037762426443331,RMSE_Last_Known_TVT,Moderate
5542c301_,2135,5433,1842,3591,0.6609607951408062,11966.0,15556.0,3590.0,10090.83,10996.4,905.5699999999997,10979.91,10970.05,10991.03,20.980000000001382,5.444002846667271,-0.9099999999998545,79.52706414445414,14.113882190762336,108.74762967171448,0.48120300751879697,10078.47,11145.28,1066.8100000000013,82.2351569086651,26.749843467755237,2.70809276421096,21546,1.0,880.4698073123363,-0.795828460039271,-61.315586035345554,-75.54757931513588,-71.10674898825454,-126.04401211942027,880.4698073123363,4.3290615427457215,61.3155874867856,75.54757931513588,71.10674898825454,126.04401211942027,973.9330868732233,5.501114137426537,69.3002612775952,85.69175038574495,80.57529411592391,136.7632356303685,5.501114137426537,RMSE_Last_Known_TVT,Easy
5567d551_,1452,8390,1501,6889,0.8210965435041716,12539.0,19427.0,6888.0,10881.86,11429.83,547.9699999999993,11415.03,11390.41,11429.2,38.79000000000087,7.529220203131009,14.170000000000073,85.12019991891765,9.341740799973962,69.77736048687828,0.6619248076643925,10869.39,11594.55,725.1599999999999,74.65271349862259,30.489822404099122,10.46748642029506,41334,1.0,1391.2321387856084,7.01375235883343,-8.227762793260373,-8.331329849366396,-7.4246437994565175,-144.07724726129766,1391.2321387856084,7.816475540717537,13.844509350071936,13.93691828947288,13.128381465574154,144.07724726129766,1591.3791239066645,10.289492216812466,16.441579480424583,16.53970484279283,15.690768549535521,163.72246391714256,10.289492216812466,RMSE_Last_Known_TVT,Moderate
55efee7f_,3769,6577,1776,4801,0.7299680705488825,12208.0,17008.0,4800.0,10403.5,11228.11,824.6100000000006,11228.11,11183.490000000002,11245.03,61.539999999999054,18.510650132706292,11.909999999999854,77.20710826242912,14.43303645677682,90.75005682427451,0.011039366798583628,10391.02,11331.96,940.9399999999987,87.54759617935792,33.59478166315506,10.340487916928808,28806,1.0,921.4181154504154,18.024496979796314,24.572678798392957,27.461514741573474,32.23334403865445,-156.9463251630137,921.4181154504154,21.817810872735148,25.156812406764132,27.4615183059874,32.23334573918053,156.9463251630137,1004.3776423856289,25.83515609352923,30.47914367324814,32.873983457861605,37.149009799759774,169.47957972289126,25.83515609352923,RMSE_Last_Known_TVT,Difficult
5663b2b7_,2171,6907,1935,4972,0.7198494281164036,13329.0,18300.0,4971.0,11130.5,12065.21,934.7099999999991,12055.54,12027.93,12071.36,43.43000000000029,14.689672258774623,-3.0100000000002183,81.16260305910401,16.738640179933956,94.22283783936841,0.1566773934030571,11117.95,12202.95,1085.0,97.83491017964072,34.754080663879854,16.6723071205367,29832,1.0,298.5636888030113,7.03055108608278,12.003551085625318,23.524409021897092,20.829581338242104,-64.55231725179112,309.73257265191745,13.36353177795676,13.399221238793842,23.524409021897092,20.829581338242104,64.55231725179112,458.68014786472804,16.28409405856329,17.535358664500986,25.668328113460745,23.34446305838817,79.96641093119716,16.28409405856329,RMSE_Last_Known_TVT,Difficult
5693dde2_,2326,4846,1358,3488,0.7197688815517953,13013.0,16500.0,3487.0,11757.19,12251.38,494.1899999999987,12249.48,12236.37,12249.55,13.179999999998472,3.545951827015539,-2.899999999999636,79.76842143546081,9.898429056210546,63.6742937707796,0.5874426605504587,11744.79,12325.65,580.8599999999988,67.96778159931212,24.372982411590943,11.80063983614869,20928,1.0,369.90397159061877,5.9867603211003315,15.713669412189262,31.68696671176784,25.78903427065635,103.65098827174086,369.90397159061877,5.988377293577413,15.713675041880673,31.68696671176784,25.78903427065635,103.65098827174086,436.9219744549059,6.95783505375875,17.16775019028574,35.30595356029874,28.563228635402695,116.65662025081018,6.95783505375875,RMSE_Last_Known_TVT,Moderate
56b00794_,1145,7293,1228,6065,0.8316193610311258,11916.0,17980.0,6064.0,10585.55,10989.23,403.6800000000003,10989.23,10989.26,11032.27,43.01000000000022,10.727973447432522,22.409999999999854,75.43183364242383,11.33638504900009,107.22727763995104,0.4314921681780709,10573.34,11145.28,571.9400000000005,64.40375545851528,21.939849020561702,11.028078183908548,36390,1.0,355.3240537012231,-27.95740148392474,78.65714396997919,69.27950472672762,82.49768615103132,65.72025903976049,355.3240537012231,27.95740148392474,78.65714396997919,69.2814413573239,82.49768615103132,65.72025903976049,386.9659632222114,29.944728017238926,95.2165173466951,84.45061458458892,99.62949222139973,70.4999745466149,29.944728017238926,RMSE_Last_Known_TVT,Difficult
57796579_,4014,7622,1732,5890,0.7727630543164524,12160.0,18049.0,5889.0,10342.23,11207.070000000002,864.840000000002,11192.64,11185.7,11214.97,29.269999999998618,8.333844691037953,20.38000000000102,80.28825408005514,8.807817916646188,69.97513934564853,0.06723259762308999,10329.83,11331.96,1002.1299999999992,90.51311659192825,34.57816897086053,10.224862511873113,35340,1.0,932.4829210186734,-9.733129032258816,-186.46312903177,-194.5332511143468,-194.13628029282725,-182.85614172134936,932.4829210186734,10.441954159593033,186.46312903177,194.5332511143468,194.13628029282725,182.85614172134936,1025.2348220564459,12.813078334954168,214.91650175893358,224.22996163085378,223.77182160156178,200.24904709896376,12.813078334954168,RMSE_Last_Known_TVT,Moderate
577eec7c_,8236,6085,1546,4539,0.7459326211996713,10943.0,15481.0,4538.0,9425.83,10070.820000000002,644.9900000000016,10062.71,10060.240000000002,10094.35,34.10999999999876,10.842860056383344,-2.469999999997526,79.06853466866251,12.058904916626991,77.18772895650241,0.34236615994712494,9413.35,10236.85,823.5,77.24854055366683,27.279627532408067,1.81999411499568,27234,1.0,729.1615844213148,-15.451044282882716,0.23259208175578908,-28.126539032363784,-13.021354006755315,91.3222217791256,729.1615844213148,15.699046045385314,15.852012618357776,28.126539032363784,14.264526677604273,91.3222217791256,854.5046002571631,18.875287599886814,17.62960023432624,29.534107199702195,17.50140482511177,105.17182753312687,17.50140482511177,RMSE_Linear_Extrapolation_50,Difficult
57f05c51_,2380,6478,1707,4771,0.7364927446742822,13462.0,18232.0,4770.0,11799.51,12687.240000000002,887.7300000000014,12664.45,12664.14,12727.97,63.82999999999993,18.136707954649054,12.68999999999869,55.15058359125938,19.138516693028524,187.76815408474152,0.05805910710542863,11787.38,12976.83,1189.4500000000007,104.0750924369748,31.83823047582451,48.92450884571542,28626,1.0,-679.6791384043182,-31.47371620205348,-98.13711014154346,-190.20721623205884,-151.44626458142662,54.48598133588121,679.6791384043182,31.47847411444084,98.13711014154346,190.20721623205884,151.44626458142662,54.50445173595378,763.6302343836857,36.3244551404309,111.42112295305067,217.3075436861287,172.66690077186354,61.63768474562716,36.3244551404309,RMSE_Last_Known_TVT,Difficult
58850d2c_,1877,6918,1923,4995,0.7220294882914137,13796.0,18790.0,4994.0,11727.36,12537.14,809.7799999999988,12526.59,12505.490000000002,12526.6,21.109999999998763,4.9183607186768254,-13.930000000000291,107.16366258703941,16.96275933451342,89.82392018364725,0.022022022022022022,11715.09,12652.570000000002,937.4800000000014,92.49352690463506,31.104493579169123,14.67013568240435,29970,1.0,-256.59014335265624,14.052252252252249,16.47455528262535,21.55614532153121,22.404508674860292,-31.76200831932047,256.59014335265624,14.052264264264263,16.474561470631535,21.55614532153121,22.404508674860292,31.76200831932047,259.1735157087324,14.887955622671049,17.37209386446073,22.819814963902385,23.74879007556102,35.87488637893778,14.887955622671049,RMSE_Last_Known_TVT,Difficult
58fa8486_,1894,6126,1651,4475,0.7304929807378387,13224.0,17698.0,4474.0,11268.94,12054.65,785.7099999999991,12052.81,12030.56,12058.92,28.360000000000582,9.235625035558735,-7.600000000000364,87.36660572989526,13.790738515829156,95.32577414511027,0.28268156424581004,11256.45,12202.95,946.5,93.36668426610349,35.021326271391914,6.000078536208235,26850,1.0,477.9588625864934,7.450983240222805,22.099710512754005,9.21707612950639,11.249941223443521,-103.49238271807519,477.9588625864934,9.975671508379627,22.582602051616902,11.430614663115241,13.125169593938493,103.49238271807519,526.3379838025746,11.865701003853058,28.016189829197433,13.715624359958765,15.90239086418566,113.21156793757653,11.865701003853058,RMSE_Last_Known_TVT,Moderate
591cc951_,4005,6669,2060,4609,0.6911081121607437,12406.0,17014.0,4608.0,10344.490000000002,11220.12,875.6299999999992,11212.45,11182.16,11212.5,30.340000000000146,8.474338385569252,-14.610000000000582,78.56300665845885,11.95640906308053,80.97726159077934,0.009112605771316989,10332.08,11331.96,999.8799999999992,90.40930586766542,34.54742921697758,11.846299209206578,27654,1.0,754.2982072533732,12.404091993925533,21.344698056158805,9.056482332983055,21.547719845132836,-162.42161652126197,754.2982072533732,12.404786287698574,21.34469831914887,9.090636915626673,21.547719917020995,162.42161652126197,826.8743667425335,15.021994805073081,25.039362852159712,11.412330043302267,25.269693913940827,174.94536772597948,11.412330043302267,RMSE_Linear_Extrapolation_100,Moderate
593876b6_,1420,6366,1524,4842,0.760603204524034,12533.0,17374.0,4841.0,10840.83,11369.77,528.9400000000005,11369.77,11357.05,11385.9,28.850000000000364,6.6002670865956095,-11.659999999999854,98.63472752306251,12.480436783786075,90.6904192608533,0.03593556381660471,10828.33,11537.41,709.0799999999999,80.71497183098592,31.820170456014296,17.919755692076592,29052,1.0,855.4705235379796,-10.353948781494957,104.55723303603537,100.00629514292189,113.01290067835544,85.73257986945666,855.4705235379796,11.659173895084432,104.55723303603537,100.00629642260375,113.01290067835544,85.73257986945666,981.1734124287684,12.278386863654298,125.7542157740024,120.51640491127661,135.48956969521308,97.52972693584515,12.278386863654298,RMSE_Last_Known_TVT,Moderate
59f8b2e8_,1728,5668,1921,3747,0.6610797459421313,12753.0,16499.0,3746.0,10800.33,11512.21,711.8799999999992,11509.990000000002,11498.37,11521.1,22.729999999999563,5.831124720331117,11.109999999998763,70.04019489439736,11.534901594418352,74.18158665081445,0.337336535895383,10787.95,11651.45,863.5,78.14987268518517,25.493163443970662,8.109677790787813,22482,1.0,4.72129693426451,2.210677875635289,1.1884960580438344,-5.300840396194741,-2.483095953814085,107.58586064163269,54.836859809984944,5.224363490792942,5.279466967468289,7.838268594738931,6.435888926163566,107.58586064163269,62.21536610568494,6.235385931133263,6.285816361748709,10.41655461682134,8.047030493623735,117.05641439240067,6.235385931133263,RMSE_Last_Known_TVT,Easy
5a1a8fd8_,3282,6814,1554,5260,0.771940123275609,12785.0,18044.0,5259.0,11349.13,12020.75,671.6200000000008,12020.75,11994.16,12027.14,32.97999999999956,7.56005404884162,-9.6200000000008,88.71574570854915,15.276472406415996,209.40431953755106,0.5304182509505704,11336.7,12156.95,820.25,79.58968921389396,30.03081321814016,9.126056494655188,31560,1.0,984.5572771894186,10.77873384030405,112.65082474928785,128.02153156008168,125.00369638524194,84.84174908414666,984.5572771894186,11.554365019011302,112.65082523321458,128.02153156008168,125.00369638524194,84.84174908414666,1078.9128518124662,13.165282167987698,127.37548105311897,145.08250439454116,141.6051604471238,91.82340953670126,13.165282167987698,RMSE_Last_Known_TVT,Moderate
5a5269a9_,1424,8053,1540,6513,0.8087669191605613,12228.0,18740.0,6512.0,10838.75,11407.18,568.4300000000003,11404.87,11393.68,11416.28,22.600000000000364,5.82325339449745,-2.070000000001528,88.68804749424584,9.92392654132684,61.32015009883243,0.46338093044679873,10826.33,11537.41,711.0799999999999,80.86275983146068,31.89730315114644,7.825287662785158,39078,1.0,965.3394019594213,-0.6862413634263369,-16.477756514843357,16.948073247988802,10.86222826442508,149.54648188512172,965.3394019594213,5.076396437893407,16.520662497749775,17.432731039794863,11.70340756558798,149.54648188512172,1122.0186647494395,5.863105043604518,18.221381788001263,22.087586317500822,15.416062505241895,172.47302533527827,5.863105043604518,RMSE_Last_Known_TVT,Easy
5a5d1982_,1739,5446,1552,3894,0.7150201983106867,12095.0,15988.0,3893.0,10509.58,11202.990000000002,693.4100000000017,11200.16,11190.56,11213.88,23.31999999999971,6.726326920837401,13.719999999999345,76.88662473775037,13.01561692609096,100.33369014017218,0.2840267077555213,10497.45,11366.45,869.0,80.24508913168489,27.593833297561538,3.3584643939345256,23364,1.0,1065.7073164003275,2.2962275295323167,-10.451045197214453,-12.031132056447083,-10.162161425970496,78.4663199062909,1065.7073164003275,6.164871597329147,12.405687864385834,13.618369818616166,12.189917033379963,78.4663199062909,1172.702530479749,7.106652935637849,16.987595969487227,18.661982683771612,16.68487355142664,85.53319476893951,7.106652935637849,RMSE_Last_Known_TVT,Moderate
5a63b5d1_,1814,8052,1835,6217,0.7721063089915549,12505.0,18721.0,6216.0,10757.03,11513.11,756.0799999999999,11512.320000000002,11481.67,11513.25,31.579999999999927,8.935998078440834,-11.960000000000946,79.5339117716619,11.36576374879068,79.78104123447855,0.546244169213447,10744.95,11651.45,906.5,80.08656560088203,26.367056679484687,0.5526538292201195,37302,1.0,612.5488010152405,17.27524046968129,59.10542228877928,42.63751661729356,60.68031417908536,-38.609570869175045,612.5488010152405,17.312811645489475,59.1054232831203,42.642080331055894,60.680314847507795,38.609570869175045,743.3304183252603,19.44924550712061,65.50586859437557,46.837916739837326,67.30133291156947,45.147574334712566,19.44924550712061,RMSE_Last_Known_TVT,Difficult
5aa03df7_,2277,6752,1881,4871,0.7214158767772512,12289.0,17159.0,4870.0,10385.42,11330.19,944.7700000000004,11330.0,11318.08,11358.92,40.840000000000146,6.388204187926826,28.920000000000073,91.36918108587264,10.635151721978557,93.6341100819505,0.3319646889755697,10373.06,11510.29,1137.2300000000014,88.8584936319719,28.208347492334813,2.5106874539007435,29226,1.0,-661.5180816576907,-1.6046212276741398,-0.27589395543396417,1.6885467291495309,-0.29216408479584943,91.72969343448496,661.5180816576907,4.428558817491318,4.2128899796315675,4.458464390029054,4.212114699660271,91.72969343448496,696.67784571337,6.58601427636249,6.072491948159762,5.990779764964015,6.076700307843422,102.23280923044102,5.990779764964015,RMSE_Linear_Extrapolation_100,Easy
5aa403d0_,1702,4702,1584,3118,0.6631220757124627,11981.0,15098.0,3117.0,10307.01,10960.64,653.6299999999992,10960.64,10960.68,10991.01,30.329999999999927,8.054352390477204,28.81000000000131,77.526244987911,10.031032262641958,87.33481170608067,0.5792174470814625,10294.9,11145.28,850.380000000001,76.28285546415981,25.877183026081887,1.2433895237511905,18708,1.0,937.7682097828099,-24.389355355998145,32.22522040105646,27.614003959930567,30.793355568368156,-116.26691004913741,937.7682097828099,24.389355355998145,32.63534775543378,28.14279008341807,31.238602260656595,116.26691004913741,1048.24824620367,25.684478606280763,41.90073494833781,36.697744772743,40.28172451182138,128.6275761877664,25.684478606280763,RMSE_Last_Known_TVT,Difficult
5aef5c6c_,822,4853,1732,3121,0.6431073562744694,12340.0,15460.0,3120.0,10553.83,11323.15,769.3199999999997,11323.1,11292.89,11335.21,42.31999999999971,9.535492015120553,-30.210000000000946,86.61833561874435,14.294584112670078,98.33945241847599,0.6507529637936559,10541.45,11362.45,821.0,90.5845498783455,23.315172165047723,3.966214259601145,18726,1.0,724.8531179650482,5.337289330343088,2.972137814980014,5.264227224121674,3.832882607748453,41.1140224116364,724.8531179650482,8.276719000320538,7.459007214037717,8.240297490557678,7.676582238536931,41.1140224116364,794.6878331621286,10.926258823623487,9.887605873259785,10.885406091204315,10.193429908979514,44.758182314055,9.887605873259785,RMSE_Linear_Extrapolation_10,Moderate
