well_id,mask_number,mask_name,total_usable_rows,known_rows,hidden_rows,hidden_rows_used,hidden_rows_full,hidden_fraction,last_known_md,first_hidden_md
d63196fe,2,frac_0.15,5881,4999,882,882,882,0.14997449413365074,16716.0,16717.0
d6c320d9,1,natural,6946,1494,5452,1500,5452,0.7849121796717535,12274.0,12275.0
d6c320d9,2,frac_0.50,6946,3473,3473,1500,3473,0.5,14253.0,14254.0
d7eb0be8,1,natural,7208,1807,5401,1500,5401,0.7493063263041065,13859.0,13860.0
d7eb0be8,2,frac_0.15,7208,6127,1081,1081,1081,0.14997225305216427,18179.0,18180.0
da3bfe4e,1,natural,7107,1558,5549,1500,5549,0.7807795131560433,12019.0,12020.0
da3bfe4e,2,frac_0.67,7107,2319,4788,1500,4788,0.6737019839594766,12780.0,12781.0
ddc790ff,1,natural,6468,1742,4726,1500,4726,0.730674087816945,12609.0,12610.0
ddc790ff,2,frac_0.15,6468,5498,970,970,970,0.14996907854050712,16365.0,16366.0
e14d641e,1,natural,4978,1794,3184,1500,3184,0.6396143029329048,12230.0,12231.0
e14d641e,2,frac_0.35,4978,3236,1742,1500,1742,0.34993973483326635,13672.0,13673.0
e161bd0c,1,natural,4813,1864,2949,1500,2949,0.6127155620195305,13319.0,13320.0
e161bd0c,2,frac_0.80,4813,984,3829,1500,3829,0.7955537087055891,12439.0,12440.0
e3b34f5b,1,natural,7293,1838,5455,1500,5455,0.7479775126833951,11983.0,11984.0
e3b34f5b,2,frac_0.15,7293,6199,1094,1094,1094,0.15000685588920884,16344.0,16345.0
e45a2a62,1,natural,6697,1690,5007,1500,5007,0.7476482006868748,12333.0,12334.0
e45a2a62,2,frac_0.80,6697,1369,5328,1500,5328,0.7955801104972375,12012.0,12013.0
e5864244,1,natural,6037,1568,4469,1500,4469,0.7402683452045719,13553.0,13554.0
e5864244,2,frac_0.80,6037,1234,4803,1500,4803,0.7955938379990062,13219.0,13220.0
e7c36e81,1,natural,5655,2124,3531,1500,3531,0.6244031830238727,12294.0,12295.0
e7c36e81,2,frac_0.50,5655,2828,2827,1500,2827,0.49991158267020336,12998.0,12999.0
e7d0c1de,1,natural,6455,1744,4711,1500,4711,0.7298218435321456,12531.0,12532.0
e7d0c1de,2,frac_0.25,6455,4841,1614,1500,1614,0.25003872966692486,15628.0,15629.0
ea0b99b7,1,natural,10939,1700,9239,1500,9239,0.8445927415668708,13095.0,13096.0
ea0b99b7,2,frac_0.35,10939,7110,3829,1500,3829,0.35003199561203036,18505.0,18506.0
ea3a0e38,1,natural,11794,1742,10052,1500,10052,0.8522977785314567,12050.0,12051.0
ea3a0e38,2,frac_0.73,11794,3222,8572,1500,8572,0.7268102424961845,13530.0,13531.0
ea41324e,1,natural,6839,1814,5025,1500,5025,0.7347565433542915,12619.0,12620.0
ea41324e,2,frac_0.25,6839,5129,1710,1500,1710,0.2500365550519082,15934.0,15935.0
eb934281,1,natural,7812,1841,5971,1500,5971,0.764336917562724,13116.0,13117.0
eb934281,2,frac_0.80,7812,1597,6215,1500,6215,0.7955709165386585,12872.0,12873.0
ebe69318,1,natural,6718,1742,4976,1500,4976,0.7406966359035427,12029.0,12030.0
ebe69318,2,frac_0.67,6718,2192,4526,1500,4526,0.6737124144090503,12479.0,12480.0
ef8e3ed0,1,natural,6637,1413,5224,1500,5224,0.7871026065993671,13068.0,13069.0
ef8e3ed0,2,frac_0.80,6637,1357,5280,1500,5280,0.7955401536838933,13012.0,13013.0
f021b650,1,natural,5610,1871,3739,1500,3739,0.6664884135472371,13418.0,13419.0
f021b650,2,frac_0.15,5610,4768,842,842,842,0.1500891265597148,16315.0,16316.0
f053a1b9,1,natural,5952,1844,4108,1500,4108,0.6901881720430108,13409.0,13410.0
f053a1b9,2,frac_0.80,5952,1217,4735,1500,4735,0.7955309139784946,12782.0,12783.0
f140c2fa,1,natural,6024,1942,4082,1500,4082,0.6776228419654714,13414.0,13415.0
f140c2fa,2,frac_0.15,6024,5120,904,904,904,0.150066401062417,16592.0,16593.0
f49fdea3,1,natural,7027,1636,5391,1500,5391,0.7671837199373843,13479.0,13480.0
f49fdea3,2,frac_0.80,7027,1436,5591,1500,5591,0.7956453678667995,13279.0,13280.0
f4d12d23,1,natural,5448,1747,3701,1500,3701,0.6793318649045521,12223.0,12224.0
f4d12d23,2,frac_0.73,5448,1488,3960,1500,3960,0.7268722466960352,11964.0,11965.0
f5d8aab6,1,natural,6576,2132,4444,1500,4444,0.6757907542579076,12304.0,12305.0
f5d8aab6,2,frac_0.35,6576,4274,2302,1500,2302,0.3500608272506083,14446.0,14447.0
fa31da94,1,natural,6681,1654,5027,1500,5027,0.752432270618171,12781.0,12782.0
fa31da94,2,frac_0.67,6681,2180,4501,1500,4501,0.6737015416853764,13307.0,13308.0
fae0c593,1,natural,6147,1744,4403,1500,4403,0.7162843663575728,11978.0,11979.0
fae0c593,2,frac_0.73,6147,1679,4468,1500,4468,0.7268586302261265,11913.0,11914.0
fbd68d27,1,natural,8552,1723,6829,1500,6829,0.7985266604303087,12312.0,12313.0
fbd68d27,2,frac_0.35,8552,5559,2993,1500,2993,0.34997661365762395,16148.0,16149.0
fc03f21f,1,natural,6202,1399,4803,1500,4803,0.7744276039987101,12455.0,12456.0
fc03f21f,2,frac_0.50,6202,3101,3101,1500,3101,0.5,14157.0,14158.0
fd3b4faa,1,natural,6956,1934,5022,1500,5022,0.7219666474985624,12434.0,12435.0
fd3b4faa,2,frac_0.73,6956,1900,5056,1500,5056,0.7268545140885566,12400.0,12401.0
febb4411,1,natural,6275,2028,4247,1500,4247,0.676812749003984,13674.0,13675.0
febb4411,2,frac_0.67,6275,2048,4227,1500,4227,0.6736254980079681,13694.0,13695.0
fef8af96,1,natural,5068,1242,3826,1500,3826,0.754932912391476,11766.0,11767.0
fef8af96,2,frac_0.15,5068,4308,760,760,760,0.1499605367008682,14832.0,14833.0
ff8bb73a,1,natural,7670,1743,5927,1500,5927,0.7727509778357236,12184.0,12185.0
ff8bb73a,2,frac_0.50,7670,3835,3835,1500,3835,0.5,14276.0,14277.0
